广州市年末户籍常住户口户数和人口数,2016-12-14 16:28:18      ,315, 137,市统计局      ,经济发展
广州市工业企业生产总值统计情况,2016-12-13 19:11:18      ,339, 153,市统计局      ,经济发展
广州市城市园林绿化信息表,2016-12-14 18:22:41      ,242, 72,市统计局      ,经济发展
广州市城乡居民家庭平均每百户年末耐用消费品拥有量信息,2016-12-14 17:38:04      ,147, 52,市统计局      ,经济发展
国民经济行业分类和代码表,2016-08-24 14:08:26      ,1382, 84,市统计局      ,经济发展
广州市人力资源市场租赁和商务服务业工资指导价位,2016-10-11 09:27:08      ,85, 35,市人社局      ,企业服务
广州市人力资源市场信息传输、软件和信息技术服务业工资指导价位,2016-10-11 11:15:07      ,93, 38,市人社局      ,企业服务
广州市地区受理举报劳动违法行为热线,2017-07-11 23:42:15      ,92, 31,市人社局      ,企业服务
广州市年检未通过或许可证失效的人力资源服务机构名单,2017-07-11 23:26:19      ,73, 28,市人社局      ,机构团体
广州市高级专业技术资格评审委员会一览表,2016-10-09 11:15:01      ,203, 45,市人社局      ,劳动人事
广州市人力资源市场分行业工资指导价位,2016-10-11 09:10:15      ,88, 30,市人社局      ,企业服务
广州市人力资源市场科学研究和技术服务业工资指导价位,2016-10-11 09:20:18      ,57, 38,市人社局      ,企业服务
广州市劳务派遣单位目录,2016-10-09 11:36:44      ,449, 50,市人社局      ,企业服务
广州市人力资源市场金融业工资指导价位,2016-10-11 10:24:56      ,52, 33,市人社局      ,企业服务
申报并通过评审广州市劳动关系和谐企业（单位）汇总表,2016-10-09 14:17:06      ,101, 35,市人社局      ,企业服务
广州市街（镇）级公共人力资源服务机构名单,2016-10-09 14:39:38      ,146, 45,市人社局      ,机构团体
广州市职业技能鉴定机构情况一览表,2016-10-10 14:21:30      ,183, 46,市人社局      ,机构团体
广州市通过年检的人力资源服务机构名单,2017-07-11 11:36:49      ,106, 38,市人社局      ,机构团体
广州市医保服务网点信息,2017-07-11 10:45:48      ,299, 57,市人社局      ,健康卫生
广州市人力资源市场居民服务、修理和其他服务业工资指导价位,2016-10-11 09:10:15      ,72, 28,市人社局      ,企业服务
广州市医保定点医疗机构信息,2016-10-09 11:30:26      ,270, 123,市人社局      ,健康卫生
广州市劳动关系和谐企业（单位）年度报告汇总表,2016-10-09 14:07:17      ,90, 37,市人社局      ,企业服务
广州市人力资源市场房地产业工资指导价位,2016-10-11 10:19:07      ,62, 31,市人社局      ,企业服务
广州市人力资源市场住宿和餐饮业工资指导价位,2016-10-11 11:25:29      ,69, 26,市人社局      ,企业服务
广东省企业职工最低工资标准表,2016-10-09 14:31:00      ,118, 41,市人社局      ,企业服务
广州市用人单位重大劳动保障违法行为社会公布,2017-07-11 09:44:06      ,97, 32,市人社局      ,企业服务
广州市年检注销的人力资源服务机构名单,2017-07-11 09:30:57      ,70, 31,市人社局      ,机构团体
广州市中级专业技术资格评审委员会一览表,2016-10-09 11:23:25      ,188, 52,市人社局      ,劳动人事
广州市人力资源市场分经济类型工资指导价位,2016-10-11 09:10:15      ,76, 49,市人社局      ,企业服务
初步设计审查信息,2017-04-26 13:16:20      ,212, 41,市住建委      ,城市建设
广州市住建委房地产开发企业资质信息,2017-07-10 16:12:52      ,109, 49,市住建委      ,企业服务
广州市房屋管理信息系统二手房屋交易资料,2017-02-16 15:33:22      ,3304, 785,市住建委      ,城市建设
广州市建筑行业企业不良行为信息,2017-07-10 15:37:26      ,531, 73,市住建委      ,道路交通
广州市住建委单位行政处罚信息,2016-09-22 14:40:27      ,187, 47,市住建委      ,机构团体
中介服务人员资质信息,2017-04-25 16:45:48      ,120, 22,市住建委      ,企业服务
广州市住建委企业基本信息,2017-03-23 16:02:46      ,349, 33,市住建委      ,企业服务
广州市单项工程基本信息,2017-07-10 14:45:27      ,456, 96,市住建委      ,城市建设
工程报监基本情况,2017-04-26 13:09:00      ,165, 51,市住建委      ,城市建设
广州市住建委项目基本信息(信用),2016-09-22 16:51:53      ,267, 89,市住建委      ,城市建设
预售款监控,2017-04-25 16:34:52      ,152, 38,市住建委      ,财税金融
延长施工时间证明信息,2017-03-28 09:36:03      ,84, 24,市住建委      ,城市建设
广州市住建委房地产企业预售情况,2016-09-22 16:44:48      ,920, 312,市住建委      ,城市建设
住建委竣工验收备案信息,2017-04-26 13:03:10      ,242, 49,市住建委      ,城市建设
广州市住建委行政许可汇总信息,2016-12-14 13:01:26      ,103, 54,市住建委      ,企业服务
广州市、各级区（县）级疾病预防控制中心信息,2016-09-12 11:11:25      ,190, 67,市卫计委      ,健康卫生
广州市卫生监督所信息,2017-06-14 14:57:55      ,392, 0,市卫计委      ,健康卫生
广州住房公积金管理中心经办网点信息,2017-06-13 15:05:35      ,3263, 27,市公积金管理中心      ,城市建设
广州市政务服务中心信息,2017-05-17 09:26:18      ,1203, 240,市政务办      ,民生服务
广州市美术馆名录,2017-06-13 15:00:05      ,230, 86,市文广新局      ,文体娱乐
广州市博物馆名录一览表,2017-06-13 14:58:38      ,173, 54,市文广新局      ,文体娱乐
广州市文化馆名录,2017-06-13 14:54:45      ,139, 40,市文广新局      ,文体娱乐
广州市公共图书馆信息,2017-06-21 10:33:03      ,615, 70,市文广新局      ,教育科技
广州地区新三板持牌公司名录,2016-08-24 10:11:01      ,689, 319,市金融工作局      ,财税金融
广州地区上市公司名录,2016-08-24 09:59:51      ,1153, 394,市金融工作局      ,财税金融
金融机构信息,2016-08-24 09:42:56      ,3235, 686,市金融工作局      ,财税金融
华文教育基地,2016-08-24 14:08:18      ,755, 241,市侨办      ,教育科技
广州市荣誉市民信息,2016-08-26 14:39:07      ,592, 66,市侨办      ,劳动人事
友好社团信息,2016-08-24 14:08:18      ,736, 144,市侨办      ,机构团体
办领导每月公开接访日,2016-08-24 11:17:48      ,144, 40,市侨办      ,企业服务
海外华校信息,2016-08-24 14:08:18      ,504, 129,市侨办      ,教育科技
广州市侨办行政许可汇总信息,2016-12-14 14:03:47      ,86, 41,市侨办      ,企业服务
广州市举报点信息,2017-01-03 15:49:12      ,428, 80,市监察局      ,民生服务
广州市已批复项目基本情况,2016-10-26 10:02:20      ,414, 128,市城市更新局      ,城市建设
广州市全民健身月暨广州市体育节比赛活动,2016-09-28 10:08:10      ,101, 56,市体育局      ,文体娱乐
中国体育彩票代销证（企业）,2016-09-27 15:34:16      ,74, 38,市体育局      ,企业服务
中国体育彩票代销证（个人）,2016-09-28 09:16:20      ,83, 46,市体育局      ,企业服务
广州市体育竞赛计划表,2016-09-28 10:07:56      ,173, 59,市体育局      ,文体娱乐
广州市市长杯系列赛,2016-09-28 10:26:10      ,106, 43,市体育局      ,文体娱乐
广州市体育学校,2016-09-28 09:20:56      ,178, 76,市体育局      ,教育科技
广州市高危险性体育运动项目经营单位,2016-09-28 09:12:20      ,106, 65,市体育局      ,文体娱乐
决策咨询专家库信息,2016-08-24 14:07:52      ,1517, 157,市政研室      ,劳动人事
广州市体育彩票网点,2016-09-28 09:32:14      ,112, 62,市体育局      ,文体娱乐
广州市社区健身场所一览表,2017-06-14 15:05:15      ,756, 250,市体育局      ,民生服务
广州市体育场馆,2016-09-28 09:40:08      ,381, 136,市体育局      ,文体娱乐
防空地下室易地建设意见书审批名录,2016-08-24 14:08:18      ,264, 91,市人防办      ,公共安全
广州市人防办行政许可汇总信息,2016-12-14 13:06:45      ,102, 53,市人防办      ,企业服务
广州市典当企业信息,2016-10-12 10:39:06      ,106, 49,市公安局      ,企业服务
广州市公安局行政许可汇总信息,2016-12-14 13:11:56      ,137, 129,市公安局      ,企业服务
广州市机动车登记服务站明细表,2016-10-12 10:16:25      ,454, 81,市公安局      ,道路交通
广州市网上车管所实名注册点,2016-10-12 10:37:12      ,454, 45,市公安局      ,道路交通
广州市机动车交通违法监控抓拍位置信息,2016-10-12 10:25:01      ,5544, 1888,市公安局      ,道路交通
广州市机动车交通违法处理受理点,2016-10-12 10:46:48      ,602, 226,市公安局      ,道路交通
广州市公安出入境业务受理点,2016-10-12 10:25:35      ,140, 47,市公安局      ,机构团体
取水许可审批,2017-04-27 16:00:35      ,144, 9,市水务局      ,企业服务
广州市水厂出厂水质信息,2017-05-02 10:45:31      ,126, 32,市水务局      ,资源环境
广州市年度供水基本情况,2017-05-02 11:02:01      ,289, 0,市水务局      ,企业服务
广东省节水型企业（单位）广东省节水型社区,2017-05-02 15:37:37      ,99, 12,市水务局      ,企业服务
水利水电工程师资格证信息,2017-04-27 18:22:29      ,131, 12,市水务局      ,企业服务
广州市供水企业管网水质信息,2017-05-02 15:35:26      ,132, 54,市水务局      ,企业服务
水务工程施工和监理企业诚信评价信息,2017-04-28 14:22:22      ,195, 13,市水务局      ,企业服务
水务局机构处罚信息,2017-05-02 15:28:58      ,257, 115,市水务局      ,财税金融
城镇污水排入排水管网许可证信息,2017-05-02 14:11:46      ,221, 23,市水务局      ,企业服务
水务工程勘察和设计企业诚信信息评价,2017-04-28 13:58:52      ,153, 16,市水务局      ,企业服务
广州市已获许可液化气供应站信息表,2016-11-10 14:43:05      ,117, 53,市城管委      ,民生服务
广州市燃气用户供气卡申领点列表,2016-11-10 14:32:18      ,251, 41,市城管委      ,民生服务
广州市城管委行政处罚汇总信息,2016-12-27 11:16:05      ,222, 37,市城管委      ,财税金融
广州市垃圾中转站一览表,2016-11-10 15:15:46      ,1019, 130,市城管委      ,健康卫生
广州市城管委行政许可汇总信息,2016-12-14 14:29:42      ,86, 30,市城管委      ,企业服务
广州市准予行政许可决定书信息,2017-06-13 15:18:35      ,664, 313,市城管委      ,企业服务
广州市公共厕所信息,2016-11-10 15:05:03      ,484, 172,市城管委      ,民生服务
广州网吧信息一览表,2016-08-24 14:08:18      ,250, 101,市文广新局      ,文体娱乐
广州市文广新局行政许可汇总信息,2016-12-14 12:43:47      ,91, 32,市文广新局      ,企业服务
广州市文广新局行政处罚汇总信息,2016-12-14 10:45:25      ,74, 33,市文广新局      ,企业服务
非物质文化遗产,2016-08-24 14:08:07      ,275, 200,市文广新局      ,文体娱乐
广州市获得广东省名牌产品（农业类）一览表,2016-08-25 15:57:28      ,390, 45,市农业局      ,农业农村
广州市农业局行政许可汇总信息,2016-12-22 15:24:45      ,75, 28,市农业局      ,企业服务
广州市农药使用品种推荐名录,2016-08-26 15:32:34      ,207, 29,市农业局      ,农业农村
广州市有效使用有机产品标志企业名单,2016-08-26 16:23:26      ,285, 32,市农业局      ,农业农村
广州市地理标志产品一览表,2016-08-25 13:06:24      ,190, 102,市农业局      ,农业农村
广州市无公害农产品名单,2016-08-25 15:57:25      ,311, 48,市农业局      ,农业农村
广州市农业局行政处罚案件信息,2016-08-25 15:38:12      ,310, 29,市农业局      ,农业农村
广州市食用农产品生产环节监管信息,2016-12-22 15:21:54      ,402, 27,市农业局      ,农业农村
广州市有效使用绿色食品标志企业名单,2016-08-26 16:23:23      ,144, 53,市农业局      ,农业农村
外国驻广州总领事馆一览表,2016-11-28 16:44:20      ,430, 67,市外办      ,机构团体
广州市国际友好合作交流城市信息,2016-11-28 17:08:15      ,148, 22,市外办      ,城市建设
广州市国际友好城市信息,2016-11-28 17:02:04      ,167, 38,市外办      ,城市建设
广州住房公积金公告送达法律文书一览表,2016-09-08 12:24:27      ,85, 30,市公积金管理中心      ,企业服务
广州住房公积金管理中心贷款银行经办网点,2016-12-27 16:05:04      ,425, 33,市公积金管理中心      ,民生服务
广州住房公积金缴存提取银行经办网点,2016-09-06 09:19:28      ,130, 41,市公积金管理中心      ,民生服务
广州住房公积金管理中心归集网点信息,2016-09-02 15:08:30      ,130, 80,市公积金管理中心      ,民生服务
广州市劳动关系和谐企业名单,2017-07-05 14:45:41      ,1001, 79,市人社局      ,劳动人事
广州市社保统计数据,2017-07-05 14:35:17      ,721, 109,市人社局      ,民生服务
广州市职业卫生技术服务机构名单,2016-09-14 10:13:16      ,1076, 58,市安监局      ,健康卫生
广州市危险化学品企业负责人安全培训信息,2016-09-14 11:46:50      ,69, 22,市安监局      ,企业服务
广州市企业职业卫生综合信息,2016-09-14 09:54:54      ,426, 54,市安监局      ,健康卫生
广州市住建委工程检测机构资质信息（信用）,2016-09-22 16:51:53      ,147, 27,市住建委      ,城市建设
广州市企业负责人安全培训信息,2016-09-14 11:37:15      ,116, 29,市安监局      ,企业服务
广州市企业安全生产奖励情况,2016-09-14 09:39:32      ,115, 37,市安监局      ,企业服务
广州市安监局案件信息,2016-09-14 10:54:27      ,100, 28,市安监局      ,企业服务
广州市危险化学品企业安全管理人员培训信息,2016-09-14 12:34:20      ,86, 22,市安监局      ,企业服务
涉及饮用水卫生安全产品卫生许可批件名单,2016-09-13 15:04:55      ,101, 44,市卫计委      ,健康卫生
广州市各区结核病防治定点医疗机构信息,2017-06-13 14:47:55      ,265, 15,市卫计委      ,健康卫生
广州市卫计委行政处罚汇总信息,2016-12-14 11:27:30      ,68, 43,市卫计委      ,企业服务
广州市社区卫生服务机构信息,2016-10-31 10:50:16      ,654, 172,市卫计委      ,健康卫生
中介服务企业资质信息,2017-04-25 16:24:08      ,129, 8,市住建委      ,企业服务
广州市医疗急救机构基本信息,2016-09-12 10:18:31      ,127, 59,市卫计委      ,健康卫生
广州市艾滋病自愿免费咨询检测点,2016-09-05 16:30:00      ,106, 32,市卫计委      ,健康卫生
广州市食品药品监督管理局行政许可汇总信息,2016-12-14 15:17:16      ,467, 84,市食药监      ,企业服务
广州市中心血站采血站（点）信息,2016-09-12 09:49:28      ,126, 41,市卫计委      ,健康卫生
食品流通企业信息,2017-04-26 15:08:35      ,118, 29,市食药监      ,健康卫生
广州市卫计委行政许可汇总信息,2016-12-14 13:18:09      ,85, 32,市卫计委      ,企业服务
广州市餐饮具集中消毒单位检测结果,2016-09-08 12:30:53      ,103, 31,市卫计委      ,健康卫生
医疗器械经营企业基本信息,2016-08-24 14:08:52      ,602, 190,市食药监      ,健康卫生
广州市各区、县级市计划生育情况（年度）,2016-09-08 09:21:38      ,124, 47,市卫计委      ,健康卫生
广州市医疗机构发热门诊基本信息,2016-09-12 10:02:48      ,86, 58,市卫计委      ,健康卫生
食药监局许可证信息,2017-04-26 15:20:42      ,4494, 756,市食药监      ,企业服务
HIV抗体初筛实验室技术评估合格单位名录,2016-09-08 09:30:55      ,52, 28,市卫计委      ,健康卫生
广州市游泳场所水质检测结果,2016-09-12 11:35:41      ,96, 57,市卫计委      ,健康卫生
广州市职业病诊断机构信息,2016-09-05 16:15:17      ,135, 43,市卫计委      ,健康卫生
广州市各预防接种点信息,2016-09-07 10:40:32      ,123, 52,市卫计委      ,健康卫生
广州市各区医院一览表,2016-10-31 11:28:35      ,899, 187,市卫计委      ,健康卫生
广州市垃圾焚烧站一览表,2017-07-04 16:58:21      ,2553, 313,市城管委      ,健康卫生
广州市儿童六龄齿免费窝沟封闭各区定点医疗机构服务范围一览表,2016-09-07 11:36:14      ,84, 40,市卫计委      ,健康卫生
广州市国资委直接监管企业名录,2016-08-26 11:56:38      ,1636, 136,市国资委      ,经济发展
七天天气预报,2017-04-26 13:42:22      ,524, 36,市气象局      ,资源环境
区域气象站观测实况,2017-04-26 12:28:04      ,413, 128,市气象局      ,资源环境
广州市短时天气预报,2017-03-02 16:08:45      ,196, 56,市气象局      ,资源环境
广州景点天气,2017-04-26 13:56:59      ,124, 8,市气象局      ,资源环境
广州天气预警数据信息,2016-09-13 10:01:34      ,204, 31,市气象局      ,资源环境
广州港风球信号,2017-02-20 14:23:46      ,164, 24,市气象局      ,资源环境
药品经营企业和零售药店信息,2017-07-04 16:38:53      ,280, 358,市食药监      ,健康卫生
广州市市区天气预报,2017-02-20 12:44:55      ,416, 80,市气象局      ,资源环境
广州每日天气信息,2016-09-13 10:00:57      ,322, 63,市气象局      ,资源环境
药品目录信息,2017-04-26 14:52:01      ,1908, 229,市食药监      ,健康卫生
广州市气象局行政许可汇总信息,2016-12-14 15:17:16      ,104, 30,市气象局      ,企业服务
国家气象站观测实况,2017-04-26 13:35:12      ,236, 45,市气象局      ,资源环境
广州市食药监局行政处罚汇总信息,2016-12-14 10:16:29      ,95, 36,市食药监      ,企业服务
广州市技术引进分类统计表（按国别地区）,2016-12-01 11:14:01      ,389, 81,市商务委      ,教育科技
广州市对外贸易经营者备案登记注销企业名单,2016-11-25 15:23:57      ,94, 36,市商务委      ,企业服务
广州市进出口统计简报,2016-12-01 10:24:52      ,281, 91,市商务委      ,经济发展
广州市食药监局执法案件信息,2017-07-04 14:47:51      ,1139, 93,市食药监      ,民生服务
广州地区高新技术产品进出口值信息,2016-12-01 10:53:18      ,276, 87,市商务委      ,经济发展
广州市药师信息,2017-06-29 17:48:30      ,600, 76,市食药监      ,健康卫生
餐饮服务企业信息,2017-04-27 10:27:11      ,243, 86,市食药监      ,健康卫生
药品零售企业经营质量管理规范（GSP）认证的信息,2017-01-05 16:57:16      ,415, 0,市食药监      ,健康卫生
广州市各区幼儿园一览表,2017-06-28 17:21:02      ,5474, 1160,市教育局      ,教育科技
广州市各区特殊学校一览表,2017-06-28 17:08:50      ,304, 124,市教育局      ,教育科技
广州市新增对外贸易经营者备案登记企业名单,2016-11-25 15:19:28      ,110, 44,市商务委      ,企业服务
广州市对外经济合作业务统计报表,2016-12-01 10:40:40      ,270, 99,市商务委      ,经济发展
广州市技术引进分类统计表（按引进方式）,2016-12-01 11:06:15      ,580, 102,市商务委      ,教育科技
广州市商务委员会行政许可汇总信息,2016-12-14 15:17:16      ,215, 36,市商务委      ,企业服务
广州市利用外资情况,2016-12-01 10:29:55      ,226, 68,市商务委      ,经济发展
广州地区机电产品进出口值信息,2016-12-01 10:59:53      ,172, 83,市商务委      ,经济发展
广州市各区中学一览表,2017-06-28 16:36:32      ,649, 273,市教育局      ,教育科技
广州市技术引进分类统计表（按国民经济行业）,2016-12-01 11:22:04      ,1082, 137,市商务委      ,教育科技
广州市乡村旅游信息,2016-10-24 10:15:29      ,233, 87,市旅游局      ,文体娱乐
广州市导游人员信息,2016-10-14 10:33:49      ,142, 66,市旅游局      ,民生服务
广州市A级旅游景区名录,2016-10-19 09:24:19      ,168, 112,市旅游局      ,文体娱乐
广州市各区中职学校一览表,2017-06-28 16:02:23      ,286, 152,市教育局      ,教育科技
广州市旅游服务质量投诉信息公示,2016-10-17 10:54:43      ,80, 44,市旅游局      ,文体娱乐
广州市星级酒店复核情况,2016-10-19 11:34:18      ,100, 41,市旅游局      ,文体娱乐
广州市旅游集散中心信息,2016-10-14 11:04:31      ,152, 37,市旅游局      ,民生服务
首批广州地区旅行社“优质诚信香港游”红名单旅行社名录,2016-10-19 15:35:56      ,85, 30,市旅游局      ,文体娱乐
广州市城市旅游问询服务中心信息,2016-10-19 16:04:02      ,103, 34,市旅游局      ,文体娱乐
广州市旅游局行政处罚信息,2016-10-17 10:37:12      ,84, 38,市旅游局      ,企业服务
广州市星级酒店信息,2016-10-19 09:50:22      ,198, 144,市旅游局      ,文体娱乐
广州市诚信旅行社信息,2016-10-19 15:27:59      ,68, 40,市旅游局      ,文体娱乐
广州市各区成人教育机构一览表,2017-06-28 15:42:26      ,598, 116,市教育局      ,教育科技
广州市旅游统计数据信息,2016-10-19 15:53:00      ,378, 105,市旅游局      ,文体娱乐
广州市导游岗前培训通过名单,2016-10-24 10:11:34      ,356, 40,市旅游局      ,文体娱乐
广州市出境旅游领队人员信息,2016-10-14 10:43:23      ,90, 50,市旅游局      ,民生服务
广州市旅游景区客流最大承载量,2016-10-19 09:37:50      ,136, 50,市旅游局      ,文体娱乐
广州市旅行社基本信息,2016-10-19 15:06:16      ,85, 44,市旅游局      ,文体娱乐
“优质诚信香港游”香港旅行社红名单,2016-10-19 15:43:50      ,111, 35,市旅游局      ,文体娱乐
广州市各区小学一览表,2017-06-28 15:05:39      ,1527, 454,市教育局      ,教育科技
广州市各区教育支撑机构一览表,2017-06-28 14:50:09      ,656, 134,市教育局      ,教育科技
广州市商事主体被处罚、处理情况,2017-03-15 12:41:59      ,79, 0,市工商局      ,企业服务
商事主体清算组信息,2017-04-26 14:42:20      ,118, 15,市工商局      ,企业服务
广州市商事主体农合年报基本信息,2017-03-18 16:33:48      ,188, 0,市工商局      ,企业服务
工商局行政许可汇总信息,2017-04-26 14:32:12      ,348, 80,市工商局      ,企业服务
商事主体个体年报基本信息,2017-04-25 16:42:26      ,179, 19,市工商局      ,企业服务
广州市外资清算信息,2017-03-16 18:55:02      ,100, 0,市工商局      ,企业服务
广州市质监局行政处罚汇总信息,2017-06-27 15:55:34      ,84, 29,市质监局      ,企业服务
广州市商事主体股权出质登记信息,2017-03-17 10:39:08      ,210, 31,市工商局      ,企业服务
商事主体经营场所,2017-04-26 12:43:52      ,164, 13,市工商局      ,企业服务
商事主体组织机构信息,2017-04-26 12:39:09      ,155, 5,市工商局      ,企业服务
商事主体变更信息表,2017-04-25 16:39:16      ,237, 16,市工商局      ,企业服务
广州众创空间名单,2017-06-21 15:23:12      ,160, 48,市科创委      ,教育科技
广州市人力资源市场交通运输仓储和邮政业工资指导价位,2017-06-16 14:42:07      ,141, 24,市人社局      ,企业服务
广州市四百强企拟培育的行业领先企业名单,2017-06-15 16:32:22      ,199, 69,市工信委      ,企业服务
广州市四百强企拟培育的骨干工业企业名单,2017-06-15 16:01:24      ,122, 124,市工信委      ,企业服务
广州市四百强企拟培育的高成长民营中小企业名单,2017-06-15 14:49:22      ,155, 129,市工信委      ,企业服务
广州市人力资源市场批发和零售业工资指导价位,2017-06-15 14:36:45      ,87, 26,市人社局      ,企业服务
广州市人力资源市场建筑业工资指导价位,2017-06-15 14:26:52      ,83, 27,市人社局      ,企业服务
广州市人力资源市场电力热力燃气及水生产和供应业工资指导价位,2017-06-15 14:21:34      ,85, 11,市人社局      ,企业服务
广州市人力资源市场制造业工资指导价位,2017-06-15 14:14:39      ,84, 32,市人社局      ,企业服务
广州市人力资源市场全日制就业人员部分职位工资指导价位,2017-06-15 11:23:24      ,99, 27,市人社局      ,企业服务
广州市四百强拟培育的新兴产业企业,2017-06-15 11:11:25      ,135, 79,市工信委      ,企业服务
广州市测速点分布,2017-06-16 10:00:05      ,300, 78,市公安局      ,道路交通
广州市工业和信息化委员会行政许可汇总信息,2017-06-14 16:09:34      ,525, 46,市工信委      ,企业服务
广州市人力资源市场分管理岗位职称技术等级工资指导价位,2017-06-14 16:23:23      ,118, 29,市人社局      ,企业服务
广州市人力资源市场分学历工资指导价位,2017-06-14 15:58:50      ,125, 53,市人社局      ,企业服务
广州市商业配套与公共（咪表）停车场收费标准,2016-09-08 15:43:13      ,403, 70,市发改委      ,道路交通
广州市人力资源市场分企业规模工资指导价位,2017-06-14 15:49:24      ,206, 28,市人社局      ,企业服务
广州市人社局行政处罚汇总信息,2017-06-14 15:42:44      ,95, 23,市人社局      ,企业服务
广州市人社局行政许可汇总信息,2017-06-14 15:30:00      ,132, 39,市人社局      ,企业服务
广州市公共停车场（换乘、非建筑物配套、内街内巷）收费标准,2016-09-08 15:54:02      ,441, 92,市发改委      ,道路交通
广州市住宅区停车场收费标准,2016-09-08 16:06:18      ,349, 53,市发改委      ,道路交通
广州市室内专业停车场与其他停车场收费标准,2016-09-08 16:12:36      ,341, 62,市发改委      ,道路交通
广州市行政事业性收费,2016-09-09 10:09:13      ,327, 134,市发改委      ,财税金融
广州市重点建设预备项目计划,2016-09-19 12:50:32      ,554, 155,市发改委      ,城市建设
广州市重点建设项目信息,2016-09-19 12:50:32      ,415, 101,市发改委      ,城市建设
广州市公共汽车票价审批事项,2016-09-19 14:10:18      ,134, 20,市发改委      ,民生服务
医保定点零售药店,2017-06-14 10:30:24      ,121, 50,市人社局      ,健康卫生
广州市信访咨询与举报投诉经办机构一览表,2017-06-14 10:15:42      ,154, 5,市人社局      ,机构团体
广州市节日期间和临时公共汽车票价审批事项,2016-09-19 14:10:29      ,169, 29,市发改委      ,民生服务
广州市公立医疗机构医疗服务项目和价格,2016-10-14 09:55:46      ,2853, 550,市发改委      ,健康卫生
广州市国规委行政许可汇总信息,2017-06-13 16:21:35      ,125, 17,市国规委      ,企业服务
广州市国规委行政处罚汇总信息,2017-06-13 16:36:23      ,92, 22,市国规委      ,企业服务
广州市发改委行政处罚汇总信息,2017-06-13 16:08:26      ,118, 40,市发改委      ,企业服务
广州市财政局行政许可汇总信息,2017-06-13 16:07:28      ,428, 36,市财政局      ,企业服务
公证员信息,2017-06-13 15:54:32      ,75, 24,市司法局      ,机构团体
广州市发改委行政许可汇总信息,2017-06-13 15:38:10      ,149, 21,市发改委      ,企业服务
广州市府办行政许可汇总信息,2017-06-13 14:42:42      ,254, 51,市府办      ,企业服务
司法鉴定机构信息,2017-06-13 14:23:09      ,89, 17,市司法局      ,机构团体
广州市公安办事窗口信息,2017-06-13 14:37:46      ,211, 7,市公安局      ,机构团体
律师事务所信息,2017-04-07 15:03:57      ,81, 26,市司法局      ,机构团体
基层法律服务工作者信息,2017-06-13 15:36:03      ,128, 13,市司法局      ,机构团体
司法鉴定人信息,2017-06-13 16:00:16      ,215, 9,市司法局      ,机构团体
法律援助机构基本信息,2017-06-13 14:28:57      ,151, 15,市司法局      ,机构团体
公证处信息,2017-06-13 14:00:17      ,90, 12,市司法局      ,机构团体
律师信息,2017-06-13 15:48:04      ,180, 8,市司法局      ,机构团体
工业产品代码表,2017-06-13 10:24:29      ,1169, 71,市统计局      ,经济发展
广州市地理标志产品一览表,2016-08-24 14:08:07      ,244, 5,市农业局      ,农业农村
